time;created;uav;uav_position;flying_distance;visited_wt
1703096284175279;1703096284175242;uav3;(1282.383246344145, 570.47221354875);196.75268529311356;0
1703096284273569;1703096284273544;uav3;(1282.383246344145, 570.47221354875);196.75268529311356;0
1703096284374644;1703096284374609;uav3;(1282.7508078849103, 568.4116254377401);198.84579896644456;0
1703096284474319;1703096284474295;uav3;(1282.7508078849103, 568.4116254377401);198.84579896644456;0
1703096284572245;1703096284572231;uav3;(1283.1183694256756, 566.3510373267302);200.93891263977557;0
1703096284674255;1703096284674234;uav3;(1283.1183694256756, 566.3510373267302);200.93891263977557;0
1703096284772905;1703096284772886;uav3;(1283.485930966441, 564.2904492157203);203.03202631310657;0
1703096284871464;1703096284871455;uav3;(1283.485930966441, 564.2904492157203);203.03202631310657;0
1703096284973974;1703096284973945;uav3;(1283.8534925072063, 562.2298611047104);205.12513998643757;0
1703096285072539;1703096285072525;uav3;(1283.8534925072063, 562.2298611047104);205.12513998643757;0
1703096285171598;1703096285171586;uav3;(1284.2210540479716, 560.1692729937005);207.21825365976858;0
1703096285272860;1703096285272838;uav3;(1284.2210540479716, 560.1692729937005);207.21825365976858;0
1703096285371551;1703096285371541;uav3;(1284.588615588737, 558.1086848826906);209.31136733309958;0
1703096285473748;1703096285473722;uav3;(1284.588615588737, 558.1086848826906);209.31136733309958;0
1703096285572991;1703096285572966;uav3;(1284.9561771295023, 556.0480967716807);211.4044810064306;0
1703096285672138;1703096285672128;uav3;(1284.9561771295023, 556.0480967716807);211.4044810064306;0
1703096285771578;1703096285771566;uav3;(1285.3237386702676, 553.9875086606708);213.4975946797616;0
1703096285871701;1703096285871689;uav3;(1285.3237386702676, 553.9875086606708);213.4975946797616;0
1703096285972099;1703096285972077;uav3;(1285.691300211033, 551.9269205496608);215.5907083530926;0
1703096286075444;1703096286075410;uav3;(1285.691300211033, 551.9269205496608);215.5907083530926;0
1703096286171986;1703096286171976;uav3;(1286.0588617517983, 549.8663324386509);217.6838220264236;0
1703096286272434;1703096286272413;uav3;(1286.0588617517983, 549.8663324386509);217.6838220264236;0
1703096286371582;1703096286371572;uav3;(1286.4264232925636, 547.805744327641);219.7769356997546;0
1703096286472852;1703096286472833;uav3;(1286.4264232925636, 547.805744327641);219.7769356997546;0
1703096286574461;1703096286574439;uav3;(1286.793984833329, 545.7451562166311);221.8700493730856;0
1703096286671815;1703096286671805;uav3;(1286.793984833329, 545.7451562166311);221.8700493730856;0
1703096286775785;1703096286775735;uav3;(1287.1615463740943, 543.6845681056212);223.9631630464166;0
1703096286871962;1703096286871953;uav3;(1287.1615463740943, 543.6845681056212);223.9631630464166;0
1703096286975649;1703096286975613;uav3;(1287.5291079148597, 541.6239799946113);226.05627671974761;0
1703096287072928;1703096287072911;uav3;(1287.5291079148597, 541.6239799946113);226.05627671974761;0
1703096287172685;1703096287172666;uav3;(1287.896669455625, 539.5633918836014);228.14939039307862;0
1703096287273147;1703096287273126;uav3;(1287.896669455625, 539.5633918836014);228.14939039307862;0
1703096287371490;1703096287371480;uav3;(1288.2642309963903, 537.5028037725915);230.24250406640962;0
1703096287474377;1703096287474353;uav3;(1288.2642309963903, 537.5028037725915);230.24250406640962;0
1703096287573158;1703096287573130;uav3;(1288.6317925371557, 535.4422156615816);232.33561773974063;0
1703096287671678;1703096287671667;uav3;(1288.6317925371557, 535.4422156615816);232.33561773974063;0
1703096287773519;1703096287773489;uav3;(1288.999354077921, 533.3816275505717);234.42873141307163;0
1703096287871955;1703096287871946;uav3;(1288.999354077921, 533.3816275505717);234.42873141307163;0
1703096287972715;1703096287972686;uav3;(1289.3669156186863, 531.3210394395618);236.52184508640264;0
1703096288072822;1703096288072798;uav3;(1289.3669156186863, 531.3210394395618);236.52184508640264;0
1703096288171600;1703096288171589;uav3;(1289.7344771594517, 529.2604513285519);238.61495875973364;0
1703096288277407;1703096288277375;uav3;(1289.7344771594517, 529.2604513285519);238.61495875973364;0
1703096288371999;1703096288371988;uav3;(1290.102038700217, 527.199863217542);240.70807243306464;0
1703096288475921;1703096288475899;uav3;(1290.102038700217, 527.199863217542);240.70807243306464;0
1703096288572861;1703096288572840;uav3;(1290.4696002409823, 525.1392751065321);242.80118610639565;0
1703096288672327;1703096288672313;uav3;(1290.4696002409823, 525.1392751065321);242.80118610639565;0
1703096288772185;1703096288772168;uav3;(1290.8371617817477, 523.0786869955222);244.89429977972665;0
1703096288871409;1703096288871400;uav3;(1290.8371617817477, 523.0786869955222);244.89429977972665;0
1703096288974988;1703096288974954;uav3;(1291.204723322513, 521.0180988845123);246.98741345305766;0
1703096289073135;1703096289073106;uav3;(1291.204723322513, 521.0180988845123);246.98741345305766;0
1703096289171706;1703096289171694;uav3;(1291.5722848632784, 518.9575107735023);249.08052712638866;0
1703096289276696;1703096289276658;uav3;(1291.5722848632784, 518.9575107735023);249.08052712638866;0
1703096289372301;1703096289372287;uav3;(1291.9398464040437, 516.8969226624924);251.17364079971966;0
1703096289475608;1703096289475572;uav3;(1291.9398464040437, 516.8969226624924);251.17364079971966;0
1703096289574170;1703096289574146;uav3;(1292.307407944809, 514.8363345514825);253.26675447305067;0
1703096289672692;1703096289672679;uav3;(1292.307407944809, 514.8363345514825);253.26675447305067;0
1703096289772333;1703096289772317;uav3;(1292.6749694855744, 512.7757464404726);255.35986814638167;0
1703096289871377;1703096289871364;uav3;(1292.6749694855744, 512.7757464404726);255.35986814638167;0
1703096289974223;1703096289974203;uav3;(1293.0425310263397, 510.7151583294628);257.4529818197126;0
1703096290073299;1703096290073276;uav3;(1293.0425310263397, 510.7151583294628);257.4529818197126;0
1703096290171603;1703096290171590;uav3;(1293.410092567105, 508.65457021845293);259.54609549304354;0
1703096290273013;1703096290272992;uav3;(1293.410092567105, 508.65457021845293);259.54609549304354;0
1703096290372384;1703096290372359;uav3;(1293.7776541078704, 506.5939821074431);261.6392091663745;0
1703096290476452;1703096290476414;uav3;(1293.7776541078704, 506.5939821074431);261.6392091663745;0
1703096290578693;1703096290578663;uav3;(1294.1452156486357, 504.53339399643323);263.73232283970543;0
1703096290672700;1703096290672687;uav3;(1294.1452156486357, 504.53339399643323);263.73232283970543;0
1703096290774011;1703096290773985;uav3;(1294.1452156486357, 504.53339399643323);263.73232283970543;0
1703096290876445;1703096290876404;uav3;(1294.512777189401, 502.4728058854234);265.8254365130364;0
1703096290975460;1703096290975422;uav3;(1294.512777189401, 502.4728058854234);265.8254365130364;0
1703096291075293;1703096291075254;uav3;(1294.8803387301664, 500.41221777441353);267.9185501863673;0
1703096291175266;1703096291175229;uav3;(1294.8803387301664, 500.41221777441353);267.9185501863673;0
1703096291288292;1703096291288241;uav3;(1295.2479002709317, 498.3516296634037);270.0116638596983;0
1703096291377006;1703096291376963;uav3;(1295.2479002709317, 498.3516296634037);270.0116638596983;0
1703096291476673;1703096291476636;uav3;(1295.615461811697, 496.29104155239384);272.1047775330292;0
1703096291574499;1703096291574475;uav3;(1295.615461811697, 496.29104155239384);272.1047775330292;0
1703096291673558;1703096291673534;uav3;(1295.9830233524624, 494.230453441384);274.19789120636017;0
1703096291777997;1703096291777956;uav3;(1295.9830233524624, 494.230453441384);274.19789120636017;0
1703096291892287;1703096291892252;uav3;(1296.3505848932277, 492.16986533037414);276.2910048796911;0
1703096291993140;1703096291993125;uav3;(1296.3505848932277, 492.16986533037414);276.2910048796911;0
1703096292072820;1703096292072790;uav3;(1296.718146433993, 490.1092772193643);278.38411855302206;0
1703096292173327;1703096292173307;uav3;(1296.718146433993, 490.1092772193643);278.38411855302206;0
1703096292273150;1703096292273127;uav3;(1297.0857079747584, 488.04868910835444);280.477232226353;0
1703096292374707;1703096292374674;uav3;(1297.0857079747584, 488.04868910835444);280.477232226353;0
1703096292471853;1703096292471842;uav3;(1297.4532695155237, 485.9881009973446);282.57034589968396;0
1703096292575366;1703096292575315;uav3;(1297.4532695155237, 485.9881009973446);282.57034589968396;0
1703096292673044;1703096292673026;uav3;(1297.820831056289, 483.92751288633474);284.6634595730149;0
1703096292772853;1703096292772828;uav3;(1297.820831056289, 483.92751288633474);284.6634595730149;0
1703096292873617;1703096292873581;uav3;(1298.1883925970544, 481.8669247753249);286.75657324634585;0
1703096292973920;1703096292973884;uav3;(1298.1883925970544, 481.8669247753249);286.75657324634585;0
1703096293074057;1703096293074031;uav3;(1298.5559541378198, 479.80633666431504);288.8496869196768;0
1703096293172546;1703096293172524;uav3;(1298.5559541378198, 479.80633666431504);288.8496869196768;0
1703096293272837;1703096293272817;uav3;(1299.1415783902687, 476.5232663801294);292.18457916020856;0
1703096293372882;1703096293372863;uav3;(1299.1415783902687, 476.5232663801294);292.18457916020856;0
1703096293472129;1703096293472113;uav3;(1297.2366372605768, 475.85359114549624);294.2038031763774;0
1703096293573537;1703096293573511;uav3;(1297.2366372605768, 475.85359114549624);294.2038031763774;0
1703096293671883;1703096293671871;uav3;(1295.331696130885, 475.18391591086305);296.2230271925462;0
1703096293773983;1703096293773947;uav3;(1295.331696130885, 475.18391591086305);296.2230271925462;0
1703096293874741;1703096293874717;uav3;(1293.426755001193, 474.51424067622986);298.24225120871506;0
1703096293972878;1703096293972851;uav3;(1293.426755001193, 474.51424067622986);298.24225120871506;0
1703096294071728;1703096294071714;uav3;(1291.521813871501, 473.84456544159667);300.2614752248839;0
1703096294173730;1703096294173703;uav3;(1291.521813871501, 473.84456544159667);300.2614752248839;0
1703096294272077;1703096294272064;uav3;(1289.6168727418092, 473.1748902069635);302.28069924105273;0
1703096294371877;1703096294371861;uav3;(1289.6168727418092, 473.1748902069635);302.28069924105273;0
1703096294472392;1703096294472373;uav3;(1287.7119316121173, 472.5052149723303);304.29992325722156;0
1703096294571692;1703096294571677;uav3;(1287.7119316121173, 472.5052149723303);304.29992325722156;0
1703096294671354;1703096294671345;uav3;(1285.8069904824254, 471.8355397376971);306.3191472733904;0
